YM;FUNC_ID;COUNTRY_CD;LOCAL_AMT
2017-01-27;7;16000;3827
2017-01-28;7;16000;1228
2017-01-29;7;16000;4874
2017-01-30;7;16000;1597
2017-01-01;8;16000;5328
2017-01-02;8;16000;6398
2017-01-03;8;16000;5906
2017-01-04;8;16000;3530
2017-01-05;8;16000;7939
2017-01-06;8;16000;5207
2017-01-07;8;16000;6682
2017-01-08;8;16000;4304
2017-01-09;8;16000;5346
2017-01-10;8;16000;2145
2017-01-11;8;16000;3240
2017-01-12;8;16000;1576
2017-01-13;8;16000;7227
2017-01-14;8;16000;4798
2017-01-15;8;16000;2568
2017-01-16;8;16000;9449
2017-01-17;8;16000;9475
2017-01-18;8;16000;6629
2017-01-19;8;16000;2355
2017-01-20;8;16000;1850
2017-01-21;8;16000;8604
2017-01-22;8;16000;5732
2017-01-23;8;16000;7615
2017-01-24;8;16000;3693
2017-01-25;8;16000;4137
2017-01-26;8;16000;7989
2017-01-27;8;16000;7771
2017-01-28;8;16000;6682
2017-01-29;8;16000;2341
2017-01-30;8;16000;5737
2017-01-01;9;16000;4356
2017-01-02;9;16000;3980
2017-01-03;9;16000;3763
2017-01-04;9;16000;7691
2017-01-05;9;16000;8728
2017-01-06;9;16000;4176
2017-01-07;9;16000;9427
2017-01-08;9;16000;9216
2017-01-09;9;16000;5984
2017-01-10;9;16000;8010
2017-01-11;9;16000;1469
2017-01-12;9;16000;9645
2017-01-13;9;16000;7745
2017-01-14;9;16000;7406
2017-01-15;9;16000;5856
2017-01-16;9;16000;1379
2017-01-17;9;16000;7806
2017-01-18;9;16000;1279
2017-01-19;9;16000;7381
2017-01-20;9;16000;9106
2017-01-21;9;16000;2489
2017-01-22;9;16000;3056
2017-01-23;9;16000;1924
2017-01-24;9;16000;9612
2017-01-25;9;16000;2274
2017-01-26;9;16000;1575
2017-01-27;9;16000;6837
2017-01-28;9;16000;7129
2017-01-29;9;16000;1399
2017-01-30;9;16000;8799
2017-01-01;10;16000;6629
2017-01-02;10;16000;3382
2017-01-03;10;16000;4054
2017-01-04;10;16000;4503
2017-01-05;10;16000;3962
2017-01-06;10;16000;9722
2017-01-07;10;16000;7359
2017-01-08;10;16000;3146
2017-01-09;10;16000;2018
2017-01-10;10;16000;1063
2017-01-11;10;16000;2286
2017-01-12;10;16000;4023
2017-01-13;10;16000;7189
2017-01-14;10;16000;9998
2017-01-15;10;16000;3117
2017-01-16;10;16000;5063
2017-01-17;10;16000;4934
2017-01-18;10;16000;8837
2017-01-19;10;16000;2112
2017-01-20;10;16000;2229
2017-01-21;10;16000;9526
2017-01-22;10;16000;5473
2017-01-23;10;16000;3333
2017-01-24;10;16000;3818
2017-01-25;10;16000;4926
2017-01-26;10;16000;3052
2017-01-27;10;16000;6123
2017-01-28;10;16000;9360
2017-01-29;10;16000;7093
2017-01-30;10;16000;6226
2017-01-01;11;16000;4041
2017-01-02;11;16000;1432
2017-01-03;11;16000;4904
2017-01-04;11;16000;9649
2017-01-05;11;16000;4739
2017-01-06;11;16000;2228
2017-01-07;11;16000;6686
2017-01-08;11;16000;9215
2017-01-09;11;16000;4154
2017-01-10;11;16000;6353
2017-01-11;11;16000;2258
2017-01-12;11;16000;6849
2017-01-13;11;16000;6482
2017-01-14;11;16000;5170
2017-01-15;11;16000;3185
2017-01-16;11;16000;8065
2017-01-17;11;16000;1727
2017-01-18;11;16000;1908
2017-01-19;11;16000;9037
2017-01-20;11;16000;2544
2017-01-21;11;16000;7726
2017-01-22;11;16000;3761
2017-01-23;11;16000;2844
2017-01-24;11;16000;4996
2017-01-25;11;16000;6860
2017-01-26;11;16000;6857
2017-01-27;11;16000;9306
2017-01-28;11;16000;6034
2017-01-29;11;16000;6493
2017-01-30;11;16000;1470
2017-01-01;12;16000;6031
2017-01-02;12;16000;9799
2017-01-03;12;16000;8160
2017-01-04;12;16000;9857
2017-01-05;12;16000;7534
2017-01-06;12;16000;5746
2017-01-07;12;16000;6881
2017-01-08;12;16000;4371
2017-01-09;12;16000;9139
2017-01-10;12;16000;4602
2017-01-11;12;16000;5164
2017-01-12;12;16000;4847
2017-01-13;12;16000;9550
2017-01-14;12;16000;9870
2017-01-15;12;16000;2345
2017-01-16;12;16000;9860
2017-01-17;12;16000;6870
2017-01-18;12;16000;7479
2017-01-19;12;16000;7426
2017-01-20;12;16000;9100
2017-01-21;12;16000;7956
2017-01-22;12;16000;6964
2017-01-23;12;16000;9053
2017-01-24;12;16000;2802
2017-01-25;12;16000;1841
2017-01-26;12;16000;2861
2017-01-27;12;16000;1510
2017-01-28;12;16000;5627
2017-01-29;12;16000;1383
2017-01-30;12;16000;9303
2017-01-01;13;16000;5300
2017-01-02;13;16000;8918
2017-01-03;13;16000;3460
2017-01-04;13;16000;9843
2017-01-05;13;16000;1984
2017-01-06;13;16000;1216
2017-01-07;13;16000;1435
2017-01-08;13;16000;3969
2017-01-09;13;16000;8106
2017-01-10;13;16000;6944
2017-01-11;13;16000;2171
2017-01-12;13;16000;9046
2017-01-13;13;16000;1877
2017-01-14;13;16000;4596
2017-01-15;13;16000;7276
2017-01-16;13;16000;5971
2017-01-17;13;16000;4789
2017-01-18;13;16000;5980
2017-01-19;13;16000;6911
2017-01-20;13;16000;7238
2017-01-21;13;16000;5393
2017-01-22;13;16000;8657
2017-01-23;13;16000;7643
2017-01-24;13;16000;5450
2017-01-25;13;16000;1636
2017-01-26;13;16000;3547
2017-01-27;13;16000;8776
2017-01-28;13;16000;9522
2017-01-29;13;16000;4053
2017-01-30;13;16000;8400
2017-01-01;14;16000;8465
2017-01-02;14;16000;4718
2017-01-03;14;16000;1036
2017-01-04;14;16000;3632
2017-01-05;14;16000;8833
2017-01-06;14;16000;1306
2017-01-07;14;16000;3703
2017-01-08;14;16000;5515
2017-01-09;14;16000;6274
2017-01-10;14;16000;1898
2017-01-11;14;16000;1644
2017-01-12;14;16000;1561
2017-01-13;14;16000;2063
2017-01-14;14;16000;6635
2017-01-15;14;16000;1849
2017-01-16;14;16000;9747
2017-01-17;14;16000;8682
2017-01-18;14;16000;2546
2017-01-19;14;16000;8610
2017-01-20;14;16000;2771
2017-01-21;14;16000;4586
2017-01-22;14;16000;1659
2017-01-23;14;16000;4102
2017-01-24;14;16000;2595
2017-01-25;14;16000;6157
2017-01-26;14;16000;8599
2017-01-27;14;16000;8786
2017-01-28;14;16000;1972
2017-01-29;14;16000;9955
2017-01-30;14;16000;8541
2017-01-01;15;16000;2303
2017-01-02;15;16000;5865
2017-01-03;15;16000;9368
2017-01-04;15;16000;7537
2017-01-05;15;16000;7656
2017-01-06;15;16000;6573
2017-01-07;15;16000;2201
2017-01-08;15;16000;4358
2017-01-09;15;16000;9698
2017-01-10;15;16000;3819
2017-01-11;15;16000;6713
2017-01-12;15;16000;2233
2017-01-13;15;16000;1684
2017-01-14;15;16000;6443
2017-01-15;15;16000;6362
2017-01-16;15;16000;4883
2017-01-17;15;16000;3139
2017-01-18;15;16000;8960
2017-01-19;15;16000;4996
2017-01-20;15;16000;3918
2017-01-21;15;16000;4744
2017-01-22;15;16000;5562
2017-01-23;15;16000;7515
2017-01-24;15;16000;5450
2017-01-25;15;16000;1887
2017-01-26;15;16000;4044
2017-01-27;15;16000;5469
2017-01-28;15;16000;7889
2017-01-29;15;16000;4590
2017-01-30;15;16000;5313
2017-01-01;16;16000;9125
2017-01-02;16;16000;4093
2017-01-03;16;16000;8296
2017-01-04;16;16000;3942
2017-01-05;16;16000;5709
2017-01-06;16;16000;3999
2017-01-07;16;16000;5295
2017-01-08;16;16000;3005
2017-01-09;16;16000;4604
2017-01-10;16;16000;2055
2017-01-11;16;16000;9452
2017-01-12;16;16000;9121
2017-01-13;16;16000;4941
2017-01-14;16;16000;8335
2017-01-15;16;16000;2948
2017-01-16;16;16000;9154
2017-01-17;16;16000;4334
2017-01-18;16;16000;5564
2017-01-19;16;16000;6241
2017-01-20;16;16000;7786
2017-01-21;16;16000;7355
2017-01-22;16;16000;1441
2017-01-23;16;16000;2765
2017-01-24;16;16000;1658
2017-01-25;16;16000;6292
2017-01-26;16;16000;5534
2017-01-27;16;16000;5791
2017-01-28;16;16000;6415
2017-01-29;16;16000;3464
2017-01-30;16;16000;2343
2017-01-01;17;16000;7099
2017-01-02;17;16000;4909
2017-01-03;17;16000;7119
2017-01-04;17;16000;7415
2017-01-05;17;16000;7022
2017-01-06;17;16000;8134
2017-01-07;17;16000;7025
2017-01-08;17;16000;6168
2017-01-09;17;16000;4703
2017-01-10;17;16000;9897
2017-01-11;17;16000;2176
2017-01-12;17;16000;4782
2017-01-13;17;16000;4498
2017-01-14;17;16000;6047
2017-01-15;17;16000;6681
2017-01-16;17;16000;8499
2017-01-17;17;16000;7007
2017-01-18;17;16000;1934
2017-01-19;17;16000;5703
2017-01-20;17;16000;3436
2017-01-21;17;16000;1676
2017-01-22;17;16000;1622
2017-01-23;17;16000;5288
2017-01-24;17;16000;3465
2017-01-25;17;16000;4471
2017-01-26;17;16000;2569
2017-01-27;17;16000;8105
2017-01-28;17;16000;4677
2017-01-29;17;16000;7543
2017-01-30;17;16000;3303
2017-01-01;18;16000;9665
2017-01-02;18;16000;9561
2017-01-03;18;16000;7521
2017-01-04;18;16000;6643
2017-01-05;18;16000;7045
2017-01-06;18;16000;5790
2017-01-07;18;16000;4850
2017-01-08;18;16000;5772
2017-01-09;18;16000;7282
2017-01-10;18;16000;8848
2017-01-11;18;16000;2553
2017-01-12;18;16000;2001
2017-01-13;18;16000;7759
2017-01-14;18;16000;3433
2017-01-15;18;16000;6429
2017-01-16;18;16000;5716
2017-01-17;18;16000;8156
2017-01-18;18;16000;9976
2017-01-19;18;16000;9042
2017-01-20;18;16000;9865
2017-01-21;18;16000;6881
2017-01-22;18;16000;1178
2017-01-23;18;16000;6338
2017-01-24;18;16000;8114
2017-01-25;18;16000;7786
2017-01-26;18;16000;3941
2017-01-27;18;16000;5848
2017-01-28;18;16000;6303
2017-01-29;18;16000;1574
2017-01-30;18;16000;6522
2017-01-01;19;16000;4171
2017-01-02;19;16000;7598
2017-01-03;19;16000;8576
2017-01-04;19;16000;4958
2017-01-05;19;16000;4609
2017-01-06;19;16000;7914
2017-01-07;19;16000;8840
2017-01-08;19;16000;8882
2017-01-09;19;16000;1295
2017-01-10;19;16000;6369
2017-01-11;19;16000;9842
2017-01-12;19;16000;2365
2017-01-13;19;16000;7406
2017-01-14;19;16000;3733
2017-01-15;19;16000;5080
2017-01-16;19;16000;2305
2017-01-17;19;16000;8621
2017-01-18;19;16000;7561
2017-01-19;19;16000;8841
2017-01-20;19;16000;2203
2017-01-21;19;16000;5610
2017-01-22;19;16000;4743
2017-01-23;19;16000;5594
2017-01-24;19;16000;1097
2017-01-25;19;16000;1563
2017-01-26;19;16000;9808
2017-01-27;19;16000;4737
2017-01-28;19;16000;3015
2017-01-29;19;16000;1001
2017-01-30;19;16000;1279
2017-01-01;20;16000;4582
2017-01-02;20;16000;1991
2017-01-03;20;16000;2224
2017-01-04;20;16000;2769
2017-01-05;20;16000;3971
2017-01-06;20;16000;5387
2017-01-07;20;16000;8072
2017-01-08;20;16000;5048
2017-01-09;20;16000;6331
2017-01-10;20;16000;1426
2017-01-11;20;16000;6842
2017-01-12;20;16000;8652
2017-01-13;20;16000;1727
2017-01-14;20;16000;6663
2017-01-15;20;16000;6813
2017-01-16;20;16000;8645
2017-01-17;20;16000;1030
2017-01-18;20;16000;6949
2017-01-19;20;16000;3968
2017-01-20;20;16000;1158
2017-01-21;20;16000;5695
2017-01-22;20;16000;3926
2017-01-23;20;16000;7921
2017-01-24;20;16000;3485
2017-01-25;20;16000;8913
2017-01-26;20;16000;9276
2017-01-27;20;16000;8312
2017-01-28;20;16000;6441
2017-01-29;20;16000;2869
2017-01-30;20;16000;3066
2017-01-01;1;17000;8612
2017-01-02;1;17000;8695
2017-01-03;1;17000;9413
2017-01-04;1;17000;4919
2017-01-05;1;17000;6779
2017-01-06;1;17000;6820
2017-01-07;1;17000;5621
2017-01-08;1;17000;2107
2017-01-09;1;17000;2890
2017-01-10;1;17000;2249
2017-01-11;1;17000;8223
2017-01-12;1;17000;6751
2017-01-13;1;17000;6575
2017-01-14;1;17000;3806
2017-01-15;1;17000;7066
2017-01-16;1;17000;7580
2017-01-17;1;17000;3130
2017-01-18;1;17000;4825
2017-01-19;1;17000;6852
2017-01-20;1;17000;5072
2017-01-21;1;17000;7458
2017-01-22;1;17000;3264
2017-01-23;1;17000;6543
2017-01-24;1;17000;8385
2017-01-25;1;17000;1208
2017-01-26;1;17000;5175
2017-01-27;1;17000;7594
2017-01-28;1;17000;5501
2017-01-29;1;17000;1430
2017-01-30;1;17000;4561
2017-01-01;2;17000;8684
2017-01-02;2;17000;8995
2017-01-03;2;17000;2658
2017-01-04;2;17000;9654
2017-01-05;2;17000;8021
2017-01-06;2;17000;4204
2017-01-07;2;17000;2544
2017-01-08;2;17000;4729
2017-01-09;2;17000;2370
2017-01-10;2;17000;2303
2017-01-11;2;17000;3162
2017-01-12;2;17000;6749
2017-01-13;2;17000;8992
2017-01-14;2;17000;2130
2017-01-15;2;17000;5291
2017-01-16;2;17000;2660
2017-01-17;2;17000;1605
2017-01-18;2;17000;8810
2017-01-19;2;17000;4462
2017-01-20;2;17000;7404
2017-01-21;2;17000;5053
2017-01-22;2;17000;9045
2017-01-23;2;17000;2883
2017-01-24;2;17000;6908
2017-01-25;2;17000;7155
2017-01-26;2;17000;1209
2017-01-27;2;17000;8584
2017-01-28;2;17000;2038
2017-01-29;2;17000;7754
2017-01-30;2;17000;2536
2017-01-01;3;17000;7338
2017-01-02;3;17000;1972
2017-01-03;3;17000;7806
2017-01-04;3;17000;3095
2017-01-05;3;17000;4600
2017-01-06;3;17000;8018
2017-01-07;3;17000;3778
2017-01-08;3;17000;9930
2017-01-09;3;17000;1654
2017-01-10;3;17000;9812
2017-01-11;3;17000;6345
2017-01-12;3;17000;3156
2017-01-13;3;17000;6779
2017-01-14;3;17000;7245
2017-01-15;3;17000;9886
2017-01-16;3;17000;6054
2017-01-17;3;17000;1983
2017-01-18;3;17000;3991
2017-01-19;3;17000;9549
2017-01-20;3;17000;9034
2017-01-21;3;17000;4699
2017-01-22;3;17000;1795
2017-01-23;3;17000;7358
2017-01-24;3;17000;1362
2017-01-25;3;17000;5521
2017-01-26;3;17000;7718
2017-01-27;3;17000;1722
2017-01-28;3;17000;8219
2017-01-29;3;17000;2027
2017-01-30;3;17000;6371
2017-01-01;4;17000;9199
2017-01-02;4;17000;9032
2017-01-03;4;17000;4139
2017-01-04;4;17000;8104
2017-01-05;4;17000;3490
2017-01-06;4;17000;9678
2017-01-07;4;17000;6430
2017-01-08;4;17000;4609
2017-01-09;4;17000;8940
2017-01-10;4;17000;4599
2017-01-11;4;17000;6858
2017-01-12;4;17000;3821
2017-01-13;4;17000;7805
2017-01-14;4;17000;8188
2017-01-15;4;17000;8493
2017-01-16;4;17000;1987
2017-01-17;4;17000;8100
2017-01-18;4;17000;2910
2017-01-19;4;17000;1702
2017-01-20;4;17000;7463
2017-01-21;4;17000;3346
2017-01-22;4;17000;5214
2017-01-23;4;17000;5319
2017-01-24;4;17000;2284
2017-01-25;4;17000;5566
2017-01-26;4;17000;4901
2017-01-27;4;17000;8646
2017-01-28;4;17000;3656
2017-01-29;4;17000;2306
2017-01-30;4;17000;8358
2017-01-01;5;17000;9448
2017-01-02;5;17000;2681
2017-01-03;5;17000;9751
2017-01-04;5;17000;9513
2017-01-05;5;17000;5182
2017-01-06;5;17000;9861
2017-01-07;5;17000;7580
2017-01-08;5;17000;7665
2017-01-09;5;17000;2166
2017-01-10;5;17000;5567
2017-01-11;5;17000;6456
2017-01-12;5;17000;8470
2017-01-13;5;17000;8812
2017-01-14;5;17000;6529
2017-01-15;5;17000;6719
2017-01-16;5;17000;5019
2017-01-17;5;17000;6380
2017-01-18;5;17000;5086
2017-01-19;5;17000;5726
2017-01-20;5;17000;2935
2017-01-21;5;17000;1998
2017-01-22;5;17000;2782
2017-01-23;5;17000;1368
2017-01-24;5;17000;6066
2017-01-25;5;17000;1137
2017-01-26;5;17000;6195
2017-01-27;5;17000;2852
2017-01-28;5;17000;1716
2017-01-29;5;17000;8306
2017-01-30;5;17000;9401
2017-01-01;6;17000;8903
2017-01-02;6;17000;1419
2017-01-03;6;17000;1762
2017-01-04;6;17000;9532
2017-01-05;6;17000;9368
2017-01-06;6;17000;8164
2017-01-07;6;17000;2084
2017-01-08;6;17000;5466
2017-01-09;6;17000;4112
2017-01-10;6;17000;3670
2017-01-11;6;17000;6863
2017-01-12;6;17000;6204
2017-01-13;6;17000;5179
2017-01-14;6;17000;7119
2017-01-15;6;17000;5483
2017-01-16;6;17000;3091
2017-01-17;6;17000;3992
2017-01-18;6;17000;1641
2017-01-19;6;17000;7972
2017-01-20;6;17000;5284
2017-01-21;6;17000;1760
2017-01-22;6;17000;6292
2017-01-23;6;17000;2430
2017-01-24;6;17000;2995
2017-01-25;6;17000;2727
2017-01-26;6;17000;9673
2017-01-27;6;17000;4393
2017-01-28;6;17000;6896
2017-01-29;6;17000;1884
2017-01-30;6;17000;7655
2017-01-01;7;17000;5808
2017-01-02;7;17000;6749
2017-01-03;7;17000;7926
2017-01-04;7;17000;8317
2017-01-05;7;17000;4377
2017-01-06;7;17000;6458
2017-01-07;7;17000;6971
2017-01-08;7;17000;1965
2017-01-09;7;17000;9941
2017-01-10;7;17000;3111
2017-01-11;7;17000;2628
2017-01-12;7;17000;3216
2017-01-13;7;17000;8654
2017-01-14;7;17000;3600
2017-01-15;7;17000;2104
2017-01-16;7;17000;2602
2017-01-17;7;17000;4329
2017-01-18;7;17000;3956
2017-01-19;7;17000;7329
2017-01-20;7;17000;8997
2017-01-21;7;17000;5743
2017-01-22;7;17000;9432
2017-01-23;7;17000;4461
2017-01-24;7;17000;5262
2017-01-25;7;17000;6329
2017-01-26;7;17000;1655
2017-01-27;7;17000;4459
2017-01-28;7;17000;1067
2017-01-29;7;17000;5487
2017-01-30;7;17000;2108
2017-01-01;8;17000;8348
2017-01-02;8;17000;8140
2017-01-03;8;17000;8983
2017-01-04;8;17000;4827
2017-01-05;8;17000;7330
2017-01-06;8;17000;2845
2017-01-07;8;17000;3090
2017-01-08;8;17000;3212
2017-01-09;8;17000;6373
2017-01-10;8;17000;3358
2017-01-11;8;17000;4642
2017-01-12;8;17000;5114
2017-01-13;8;17000;1151
2017-01-14;8;17000;9267
2017-01-15;8;17000;1103
2017-01-16;8;17000;9924
2017-01-17;8;17000;3626
2017-01-18;8;17000;6515
2017-01-19;8;17000;1619
2017-01-20;8;17000;4275
2017-01-21;8;17000;9324
2017-01-22;8;17000;1133
2017-01-23;8;17000;3493
2017-01-24;8;17000;8004
2017-01-25;8;17000;2212
2017-01-26;8;17000;9310
2017-01-27;8;17000;3303
2017-01-28;8;17000;5842
2017-01-29;8;17000;9977
2017-01-30;8;17000;9014
2017-01-01;9;17000;5421
2017-01-02;9;17000;4717
2017-01-03;9;17000;5467
2017-01-04;9;17000;6541
2017-01-05;9;17000;4491
2017-01-06;9;17000;1817
2017-01-07;9;17000;3275
2017-01-08;9;17000;9740
2017-01-09;9;17000;7282
2017-01-10;9;17000;7256
2017-01-11;9;17000;9578
2017-01-12;9;17000;5901
2017-01-13;9;17000;9740
2017-01-14;9;17000;3860
2017-01-15;9;17000;5446
2017-01-16;9;17000;8558
2017-01-17;9;17000;8015
2017-01-18;9;17000;2433
2017-01-19;9;17000;5282
2017-01-20;9;17000;2380
2017-01-21;9;17000;1330
2017-01-22;9;17000;6710
2017-01-23;9;17000;8990
2017-01-24;9;17000;7372
2017-01-25;9;17000;7332
2017-01-26;9;17000;5060
2017-01-27;9;17000;4106
2017-01-28;9;17000;9051
2017-01-29;9;17000;1478
2017-01-30;9;17000;5681
2017-01-01;10;17000;7085
2017-01-02;10;17000;9025
2017-01-03;10;17000;4724
2017-01-04;10;17000;4754
2017-01-05;10;17000;1507
2017-01-06;10;17000;2596
2017-01-07;10;17000;4012
2017-01-08;10;17000;8438
2017-01-09;10;17000;9239
2017-01-10;10;17000;8816
2017-01-11;10;17000;2359
2017-01-12;10;17000;6389
2017-01-13;10;17000;6438
2017-01-14;10;17000;4949
2017-01-15;10;17000;6455
2017-01-16;10;17000;5866
2017-01-17;10;17000;4094
2017-01-18;10;17000;6594
2017-01-19;10;17000;4462
2017-01-20;10;17000;5674
2017-01-21;10;17000;2840
2017-01-22;10;17000;3935
2017-01-23;10;17000;7297
2017-01-24;10;17000;8971
2017-01-25;10;17000;1286
2017-01-26;10;17000;5732
2017-01-27;10;17000;1763
2017-01-28;10;17000;5230
2017-01-29;10;17000;8745
2017-01-30;10;17000;6243
2017-01-01;11;17000;9378
2017-01-02;11;17000;3826
2017-01-03;11;17000;1212
2017-01-04;11;17000;5173
2017-01-05;11;17000;1119
2017-01-06;11;17000;7600
2017-01-07;11;17000;2512
2017-01-08;11;17000;9192
2017-01-09;11;17000;8968
2017-01-10;11;17000;6224
2017-01-11;11;17000;2607
2017-01-12;11;17000;5719
2017-01-13;11;17000;5252
2017-01-14;11;17000;5877
2017-01-15;11;17000;9268
2017-01-16;11;17000;2338
2017-01-17;11;17000;1556
2017-01-18;11;17000;8946
2017-01-19;11;17000;4311
2017-01-20;11;17000;2192
2017-01-21;11;17000;9336
2017-01-22;11;17000;8338
2017-01-23;11;17000;7087
2017-01-24;11;17000;7085
2017-01-25;11;17000;2427
2017-01-26;11;17000;1412
2017-01-27;11;17000;8060
2017-01-28;11;17000;3789
2017-01-29;11;17000;9396
2017-01-30;11;17000;7849
2017-01-01;12;17000;2399
2017-01-02;12;17000;7020
2017-01-03;12;17000;8525
2017-01-04;12;17000;4227
2017-01-05;12;17000;4902
2017-01-06;12;17000;7968
2017-01-07;12;17000;1334
2017-01-08;12;17000;6504
2017-01-09;12;17000;4317
2017-01-10;12;17000;5429
2017-01-11;12;17000;1479
2017-01-12;12;17000;9979
2017-01-13;12;17000;6403
2017-01-14;12;17000;5996
2017-01-15;12;17000;2623
2017-01-16;12;17000;5574
2017-01-17;12;17000;6568
2017-01-18;12;17000;9693
2017-01-19;12;17000;2047
2017-01-20;12;17000;5161
2017-01-21;12;17000;1363
2017-01-22;12;17000;4219
2017-01-23;12;17000;3534
2017-01-24;12;17000;5287
2017-01-25;12;17000;8698
2017-01-26;12;17000;1697
2017-01-27;12;17000;4965
2017-01-28;12;17000;3422
2017-01-29;12;17000;7652
2017-01-30;12;17000;2122
2017-01-01;13;17000;4937
2017-01-02;13;17000;1384
2017-01-03;13;17000;8074
2017-01-04;13;17000;3578
2017-01-05;13;17000;2602
2017-01-06;13;17000;5606
2017-01-07;13;17000;7720
2017-01-08;13;17000;4478
2017-01-09;13;17000;1680
2017-01-10;13;17000;8678
2017-01-11;13;17000;7073
2017-01-12;13;17000;5970
2017-01-13;13;17000;8324
2017-01-14;13;17000;7353
2017-01-15;13;17000;4392
2017-01-16;13;17000;9816
2017-01-17;13;17000;1998
2017-01-18;13;17000;4122
2017-01-19;13;17000;1542
2017-01-20;13;17000;5017
2017-01-21;13;17000;4475
2017-01-22;13;17000;3775
2017-01-23;13;17000;1633
2017-01-24;13;17000;7005
2017-01-25;13;17000;9728
2017-01-26;13;17000;5423
2017-01-27;13;17000;8132
2017-01-28;13;17000;3065
2017-01-29;13;17000;6771
2017-01-30;13;17000;9457
2017-01-01;14;17000;7655
2017-01-02;14;17000;3681
2017-01-03;14;17000;9697
2017-01-04;14;17000;4127
2017-01-05;14;17000;1580
2017-01-06;14;17000;2300
2017-01-07;14;17000;6954
2017-01-08;14;17000;8808
2017-01-09;14;17000;1407
2017-01-10;14;17000;7276
2017-01-11;14;17000;9179
2017-01-12;14;17000;9327
2017-01-13;14;17000;3154
2017-01-14;14;17000;9093
2017-01-15;14;17000;6600
2017-01-16;14;17000;5198
2017-01-17;14;17000;8688
2017-01-18;14;17000;3277
2017-01-19;14;17000;1370
2017-01-20;14;17000;2740
2017-01-21;14;17000;2531
2017-01-22;14;17000;9236
2017-01-23;14;17000;1621
2017-01-24;14;17000;2466
2017-01-25;14;17000;8584
2017-01-26;14;17000;4813
2017-01-27;14;17000;2748
2017-01-28;14;17000;3777
2017-01-29;14;17000;5467
2017-01-30;14;17000;5722
2017-01-01;15;17000;4648
2017-01-02;15;17000;9390
2017-01-03;15;17000;6963
2017-01-04;15;17000;8933
2017-01-05;15;17000;3644
2017-01-06;15;17000;9687
2017-01-07;15;17000;3024
2017-01-08;15;17000;5593
2017-01-09;15;17000;5439
2017-01-10;15;17000;8110
2017-01-11;15;17000;9450
2017-01-12;15;17000;5766
2017-01-13;15;17000;6241
2017-01-14;15;17000;7850
2017-01-15;15;17000;5695
2017-01-16;15;17000;8576
2017-01-17;15;17000;7051
2017-01-18;15;17000;5528
2017-01-19;15;17000;4508
2017-01-20;15;17000;7210
2017-01-21;15;17000;5129
2017-01-22;15;17000;3525
2017-01-23;15;17000;5004
2017-01-24;15;17000;5584
2017-01-25;15;17000;4991
2017-01-26;15;17000;4921
2017-01-27;15;17000;5108
2017-01-28;15;17000;6935
2017-01-29;15;17000;3697
2017-01-30;15;17000;9829
2017-01-01;16;17000;3487
2017-01-02;16;17000;6092
2017-01-03;16;17000;4898
2017-01-04;16;17000;7806
2017-01-05;16;17000;4106
2017-01-06;16;17000;2124
2017-01-07;16;17000;8485
2017-01-08;16;17000;1575
2017-01-09;16;17000;5998
2017-01-10;16;17000;6873
2017-01-11;16;17000;1630
2017-01-12;16;17000;5753
2017-01-13;16;17000;4280
2017-01-14;16;17000;4519
2017-01-15;16;17000;2775
2017-01-16;16;17000;9239
2017-01-17;16;17000;6611
2017-01-18;16;17000;8543
2017-01-19;16;17000;9666
2017-01-20;16;17000;9648
2017-01-21;16;17000;6930
2017-01-22;16;17000;4376
2017-01-23;16;17000;8893
2017-01-24;16;17000;7895
2017-01-25;16;17000;6107
2017-01-26;16;17000;7359
2017-01-27;16;17000;1885
2017-01-28;16;17000;5247
2017-01-29;16;17000;7963
2017-01-30;16;17000;2693
2017-01-01;17;17000;7540
2017-01-02;17;17000;4152
2017-01-03;17;17000;9057
2017-01-04;17;17000;4149
2017-01-05;17;17000;7744
2017-01-06;17;17000;1825
2017-01-07;17;17000;8784
2017-01-08;17;17000;4698
2017-01-09;17;17000;4956
2017-01-10;17;17000;3952
2017-01-11;17;17000;5766
2017-01-12;17;17000;5366
2017-01-13;17;17000;7902
2017-01-14;17;17000;5725
2017-01-15;17;17000;9678
2017-01-16;17;17000;6001
2017-01-17;17;17000;9815
2017-01-18;17;17000;6943
2017-01-19;17;17000;2871
2017-01-20;17;17000;7866
2017-01-21;17;17000;9331
2017-01-22;17;17000;2844
2017-01-23;17;17000;5322
2017-01-24;17;17000;6345
2017-01-25;17;17000;6062
2017-01-26;17;17000;8112
2017-01-27;17;17000;2510
2017-01-28;17;17000;1175
2017-01-29;17;17000;8271
2017-01-30;17;17000;3114
2017-01-01;18;17000;7406
2017-01-02;18;17000;2168
2017-01-03;18;17000;1098
2017-01-04;18;17000;9693
2017-01-05;18;17000;3763
2017-01-06;18;17000;1826
2017-01-07;18;17000;9942
2017-01-08;18;17000;8764
2017-01-09;18;17000;3480
2017-01-10;18;17000;3329
2017-01-11;18;17000;6481
2017-01-12;18;17000;7957
2017-01-13;18;17000;1310
2017-01-14;18;17000;5150
2017-01-15;18;17000;8617
2017-01-16;18;17000;9964
2017-01-17;18;17000;2597
2017-01-18;18;17000;1176
2017-01-19;18;17000;9495
2017-01-20;18;17000;4715
2017-01-21;18;17000;1474
2017-01-22;18;17000;9844
2017-01-23;18;17000;2042
2017-01-24;18;17000;4857
2017-01-25;18;17000;7596
2017-01-26;18;17000;3695
2017-01-27;18;17000;8313
